,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,14.2,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
2,10.8,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
68,15.2,family_num=1,True,house_74,1.0,1.0,42.82,42.82
66,13.4,family_num>3,True,house_51,1.0,4.0,46.1,11.525
0,16.4,3>=family_num>=2,False,house_65,2.0,2.0,49.07,24.535
67,15.0,3>=family_num>=2,False,house_30,2.0,2.0,44.6,22.3
64,17.0,3>=family_num>=2,False,house_4,2.0,3.0,61.7,20.566666666666666
62,14.4,family_num>3,False,house_37,3.0,4.0,58.0,14.5
60,11.8,3>=family_num>=2,False,house_19,3.0,2.0,27.76,13.88
58,14.5,family_num=1,False,house_98,3.0,1.0,44.5,44.5
23,16.0,3>=family_num>=2,False,house_85,3.0,2.0,48.7,24.35
56,16.0,family_num=1,False,house_99,4.0,1.0,44.51,44.51
55,14.6,3>=family_num>=2,False,house_44,4.0,3.0,46.14,15.38
52,14.5,3>=family_num>=2,False,house_52,4.0,2.0,44.3,22.15
39,15.0,family_num=1,False,house_13,4.0,1.0,38.25,38.25
53,13.8,family_num>3,False,house_46,5.0,4.0,44.75,11.1875
51,13.2,3>=family_num>=2,False,house_64,1.0,3.0,48.75,16.25
50,18.0,3>=family_num>=2,False,house_71,1.0,2.0,42.82,21.41
49,18.0,family_num=1,False,house_29,1.0,1.0,44.5,44.5
28,14.3,3>=family_num>=2,True,house_10,1.0,2.0,38.05,19.025
27,13.8,family_num>3,False,house_17,1.0,4.0,38.6,9.65
26,15.0,family_num=1,True,house_94,1.0,1.0,44.4,44.4
38,16.2,family_num>3,False,house_77,1.0,4.0,60.0,15.0
37,15.2,family_num>3,False,house_78,1.0,4.0,60.3,15.075
65,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
63,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
61,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
57,0.0,family_num>3,True,None,10.0,4.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
33,0.0,3>=family_num>=2,True,None,10.0,2.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
47,0.0,family_num>3,True,None,5.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,5.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,5.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,True,None,5.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,5.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,5.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
