tenant_ids,choose_u,group_id,priority,choose_house_id,wait_turn,IWT,family_members_num,house_size,avg_area
68,16.2,family_num=1,True,house_71,1.0,1.0,1.0,42.82,42.82
66,11.3,family_num>3,True,house_77,1.0,1.0,4.0,60.0,15.0
2,15.4,3>=family_num>=2,False,house_4,1.0,1.0,3.0,61.7,20.566666666666666
0,17.0,3>=family_num>=2,False,house_52,1.0,1.0,2.0,44.3,22.15
67,15.5,3>=family_num>=2,False,house_3,1.0,1.0,2.0,61.5,30.75
65,17.0,family_num=1,False,house_29,1.0,1.0,1.0,44.5,44.5
60,16.5,3>=family_num>=2,False,house_98,1.0,1.0,2.0,44.5,22.25
63,15.0,3>=family_num>=2,False,house_46,3.0,3.0,2.0,44.75,22.375
57,8.8,family_num>3,True,house_65,2.0,2.0,4.0,49.07,12.2675
61,15.6,3>=family_num>=2,False,house_51,2.0,2.0,3.0,46.1,15.366666666666667
62,15.2,family_num>3,False,house_78,2.0,2.0,4.0,60.3,15.075
64,14.5,3>=family_num>=2,False,house_57,5.0,4.0,3.0,60.1,20.033333333333335
53,14.8,family_num>3,False,house_37,1.0,1.0,4.0,58.0,14.5
33,12.2,3>=family_num>=2,True,house_74,1.0,1.0,2.0,42.82,21.41
27,15.2,family_num>3,False,house_39,1.0,1.0,4.0,57.5,14.375
39,17.0,family_num=1,False,house_30,3.0,2.0,1.0,44.6,44.6
59,11.8,3>=family_num>=2,False,house_44,5.0,5.0,2.0,46.14,23.07
50,15.6,3>=family_num>=2,False,house_10,3.0,3.0,2.0,38.05,19.025
23,16.0,3>=family_num>=2,False,house_64,5.0,5.0,2.0,48.75,24.375
24,15.6,3>=family_num>=2,False,house_83,5.0,5.0,3.0,48.35,16.116666666666667
49,16.0,family_num=1,False,house_99,3.0,3.0,1.0,44.51,44.51
55,12.6,3>=family_num>=2,False,house_85,5.0,5.0,3.0,48.7,16.233333333333334
32,16.0,family_num=1,True,house_94,1.0,1.0,1.0,44.4,44.4
48,12.8,3>=family_num>=2,False,house_19,1.0,1.0,2.0,27.76,13.88
46,17.0,family_num=1,False,house_25,1.0,1.0,1.0,42.2,42.2
40,15.4,3>=family_num>=2,True,house_13,1.0,1.0,2.0,38.25,19.125
13,14.8,family_num=1,True,house_17,1.0,1.0,1.0,38.6,38.6
69,0.0,3>=family_num>=2,False,None,10.0,1.0,3.0,0.0,0.0
1,0.0,family_num=1,False,None,10.0,1.0,1.0,0.0,0.0
58,0.0,family_num=1,False,None,8.0,1.0,1.0,0.0,0.0
56,0.0,family_num=1,False,None,8.0,2.0,1.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,6.0,6.0,2.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,6.0,1.0,2.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,6.0,6.0,3.0,0.0,0.0
28,0.0,3>=family_num>=2,True,None,6.0,1.0,2.0,0.0,0.0
26,0.0,family_num=1,True,None,4.0,1.0,1.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,4.0,4.0,2.0,0.0,0.0
38,0.0,family_num>3,False,None,4.0,3.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,4.0,4.0,4.0,0.0,0.0
47,0.0,family_num>3,True,None,4.0,1.0,4.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,4.0,4.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,4.0,4.0,3.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,2.0,2.0,5.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,2.0,2.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,2.0,2.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,2.0,2.0,4.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,2.0,2.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
