,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
65,16.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
63,13.2,3>=family_num>=2,False,house_19,1.0,2.0,27.76,13.88
61,14.6,3>=family_num>=2,False,house_83,2.0,3.0,48.35,16.116666666666667
23,17.0,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
56,16.0,family_num=1,False,house_85,1.0,1.0,48.7,48.7
55,16.3,3>=family_num>=2,False,house_64,1.0,3.0,48.75,16.25
54,18.0,3>=family_num>=2,False,house_74,1.0,2.0,42.82,21.41
62,14.4,family_num>3,False,house_37,3.0,4.0,58.0,14.5
39,16.0,family_num=1,True,house_99,1.0,1.0,44.51,44.51
51,14.7,3>=family_num>=2,True,house_13,1.0,3.0,38.25,12.75
52,16.5,3>=family_num>=2,False,house_98,1.0,2.0,44.5,22.25
53,11.8,family_num>3,False,house_57,1.0,4.0,60.1,15.025
50,15.0,3>=family_num>=2,False,house_52,1.0,2.0,44.3,22.15
36,15.8,3>=family_num>=2,True,house_44,1.0,2.0,46.14,23.07
45,14.6,3>=family_num>=2,False,house_17,1.0,2.0,38.6,19.3
35,15.8,3>=family_num>=2,False,house_71,2.0,3.0,42.82,14.273333333333333
12,14.2,family_num>3,True,house_4,1.0,4.0,61.7,15.425
25,17.0,3>=family_num>=2,False,house_46,1.0,2.0,44.75,22.375
13,14.8,family_num=1,False,house_94,1.0,1.0,44.4,44.4
9,17.4,3>=family_num>=2,False,house_54,1.0,3.0,58.54,19.513333333333332
8,16.0,3>=family_num>=2,False,house_3,1.0,2.0,61.5,30.75
