,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,14.7,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
2,10.6,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
62,16.2,family_num>3,False,house_4,1.0,4.0,61.7,15.425
68,15.5,family_num=1,False,house_30,2.0,1.0,44.6,44.6
24,10.6,3>=family_num>=2,False,house_57,1.0,3.0,60.1,20.033333333333335
64,10.6,3>=family_num>=2,False,house_19,2.0,3.0,27.76,9.253333333333334
59,16.5,3>=family_num>=2,False,house_85,1.0,2.0,48.7,24.35
61,14.9,3>=family_num>=2,False,house_98,2.0,3.0,44.5,14.833333333333334
55,15.8,3>=family_num>=2,False,house_64,1.0,3.0,48.75,16.25
63,18.0,3>=family_num>=2,False,house_65,3.0,2.0,49.07,24.535
60,17.5,3>=family_num>=2,False,house_52,3.0,2.0,44.3,22.15
39,17.0,family_num=1,True,house_74,1.0,1.0,42.82,42.82
33,12.1,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
53,15.9,family_num>3,False,house_44,1.0,4.0,46.14,11.535
52,15.5,3>=family_num>=2,False,house_99,1.0,2.0,44.51,22.255
50,14.7,3>=family_num>=2,False,house_13,1.0,2.0,38.25,19.125
49,17.0,family_num=1,False,house_10,1.0,1.0,38.05,38.05
51,14.9,3>=family_num>=2,True,house_94,2.0,3.0,44.4,14.799999999999999
38,15.1,family_num>3,True,house_46,1.0,4.0,44.75,11.1875
37,16.0,family_num>3,False,house_37,1.0,4.0,58.0,14.5
26,13.8,family_num=1,True,house_29,1.0,1.0,44.5,44.5
36,13.0,3>=family_num>=2,True,house_71,1.0,2.0,42.82,21.41
47,6.8,family_num>3,False,house_54,2.0,4.0,58.54,14.635
32,16.1,family_num=1,False,house_17,1.0,1.0,38.6,38.6
35,15.7,3>=family_num>=2,False,house_77,1.0,3.0,60.0,20.0
43,14.9,family_num>3,False,house_78,1.0,5.0,60.3,12.059999999999999
44,14.5,3>=family_num>=2,False,house_3,1.0,3.0,61.5,20.5
0,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
66,0.0,family_num>3,False,None,7.0,4.0,0.0,0.0
65,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
67,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
58,0.0,family_num=1,True,None,6.0,1.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
57,0.0,family_num>3,False,None,5.0,4.0,0.0,0.0
56,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
27,0.0,family_num>3,True,None,3.0,4.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,2.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
40,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,1.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,True,None,1.0,2.0,0.0,0.0
12,0.0,family_num>3,True,None,1.0,4.0,0.0,0.0
13,0.0,family_num=1,False,None,1.0,1.0,0.0,0.0
