,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,14.2,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
68,15.2,family_num=1,True,house_25,1.0,1.0,42.2,42.2
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
65,17.1,family_num=1,False,house_74,1.0,1.0,42.82,42.82
1,17.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
63,18.0,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
67,14.0,3>=family_num>=2,False,house_4,1.0,2.0,61.7,30.85
61,15.6,3>=family_num>=2,False,house_85,2.0,3.0,48.7,16.233333333333334
57,10.2,family_num>3,True,house_64,1.0,4.0,48.75,12.1875
56,15.0,family_num=1,False,house_19,1.0,1.0,27.76,27.76
64,13.9,3>=family_num>=2,False,house_37,2.0,3.0,58.0,19.333333333333332
62,16.9,family_num>3,False,house_57,2.0,4.0,60.1,15.025
23,16.0,3>=family_num>=2,False,house_52,2.0,2.0,44.3,22.15
59,13.4,3>=family_num>=2,False,house_54,2.0,2.0,58.54,29.27
55,14.6,3>=family_num>=2,False,house_44,2.0,3.0,46.14,15.38
24,10.5,3>=family_num>=2,False,house_39,2.0,3.0,57.5,19.166666666666668
52,15.5,3>=family_num>=2,False,house_99,1.0,2.0,44.51,22.255
39,16.0,family_num=1,False,house_98,1.0,1.0,44.5,44.5
50,15.6,3>=family_num>=2,False,house_10,1.0,2.0,38.05,19.025
49,15.0,family_num=1,False,house_13,1.0,1.0,38.25,38.25
54,16.0,3>=family_num>=2,False,house_3,3.0,2.0,61.5,30.75
33,14.0,3>=family_num>=2,True,house_46,2.0,2.0,44.75,22.375
26,15.0,family_num=1,True,house_94,1.0,1.0,44.4,44.4
36,17.7,3>=family_num>=2,False,house_29,1.0,2.0,44.5,22.25
53,14.8,family_num>3,False,house_77,3.0,4.0,60.0,15.0
47,14.4,family_num>3,True,house_78,2.0,4.0,60.3,15.075
32,16.0,family_num=1,True,house_17,1.0,1.0,38.6,38.6
48,17.0,3>=family_num>=2,False,house_71,1.0,2.0,42.82,21.41
2,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
66,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
60,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
58,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
28,0.0,3>=family_num>=2,True,None,2.0,2.0,0.0,0.0
27,0.0,family_num>3,False,None,2.0,4.0,0.0,0.0
38,0.0,family_num>3,False,None,2.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,2.0,4.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,1.0,3.0,0.0,0.0
46,0.0,family_num=1,False,None,1.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,1.0,5.0,0.0,0.0
