,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
2,10.6,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
0,17.0,3>=family_num>=2,False,house_74,1.0,2.0,42.82,21.41
69,14.7,3>=family_num>=2,False,house_51,1.0,3.0,46.1,15.366666666666667
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
66,13.9,family_num>3,False,house_83,1.0,4.0,48.35,12.0875
64,12.4,3>=family_num>=2,False,house_65,1.0,3.0,49.07,16.356666666666666
68,15.0,family_num=1,False,house_19,2.0,1.0,27.76,27.76
65,16.5,family_num=1,False,house_30,2.0,1.0,44.6,44.6
58,15.5,family_num=1,True,house_98,2.0,1.0,44.5,44.5
62,16.2,family_num>3,False,house_4,2.0,4.0,61.7,15.425
23,17.2,3>=family_num>=2,False,house_57,1.0,2.0,60.1,30.05
56,14.0,family_num=1,False,house_10,1.0,1.0,38.05,38.05
59,16.5,3>=family_num>=2,False,house_85,1.0,2.0,48.7,24.35
24,13.4,3>=family_num>=2,False,house_37,1.0,3.0,58.0,19.333333333333332
61,17.2,3>=family_num>=2,False,house_64,3.0,3.0,48.75,16.25
39,16.5,family_num=1,True,house_99,1.0,1.0,44.51,44.51
51,13.9,3>=family_num>=2,True,house_13,1.0,3.0,38.25,12.75
60,16.5,3>=family_num>=2,False,house_44,3.0,2.0,46.14,23.07
57,11.9,family_num>3,False,house_52,2.0,4.0,44.3,11.075
53,12.2,family_num>3,False,house_54,2.0,4.0,58.54,14.635
33,14.5,3>=family_num>=2,False,house_46,2.0,2.0,44.75,22.375
27,15.7,family_num>3,True,house_3,1.0,4.0,61.5,15.375
50,17.0,3>=family_num>=2,False,house_29,2.0,2.0,44.5,22.25
49,17.5,family_num=1,False,house_94,2.0,1.0,44.4,44.4
36,13.0,3>=family_num>=2,True,house_71,1.0,2.0,42.82,21.41
26,16.5,family_num=1,True,house_17,2.0,1.0,38.6,38.6
38,15.9,family_num>3,True,house_77,2.0,4.0,60.0,15.0
43,14.9,family_num>3,False,house_78,1.0,5.0,60.3,12.059999999999999
67,0.0,3>=family_num>=2,True,None,5.0,2.0,0.0,0.0
63,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
55,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
37,0.0,family_num>3,False,None,2.0,4.0,0.0,0.0
47,0.0,family_num>3,False,None,2.0,4.0,0.0,0.0
32,0.0,family_num=1,False,None,1.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,1.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,1.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
