,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
63,16.0,3>=family_num>=2,False,house_83,1.0,2.0,48.35,24.175
60,15.4,3>=family_num>=2,False,house_10,1.0,2.0,38.05,19.025
59,15.6,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
61,13.2,3>=family_num>=2,False,house_37,3.0,3.0,58.0,19.333333333333332
55,15.2,3>=family_num>=2,False,house_52,2.0,3.0,44.3,14.766666666666666
62,16.4,family_num>3,False,house_54,3.0,4.0,58.54,14.635
49,17.0,family_num=1,False,house_30,1.0,1.0,44.6,44.6
23,17.2,3>=family_num>=2,False,house_57,2.0,2.0,60.1,30.05
39,17.0,family_num=1,True,house_85,1.0,1.0,48.7,48.7
52,14.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
33,13.4,3>=family_num>=2,False,house_64,2.0,2.0,48.75,24.375
57,14.0,family_num>3,False,house_4,3.0,4.0,61.7,15.425
54,16.0,3>=family_num>=2,False,house_3,3.0,2.0,61.5,30.75
26,15.0,family_num=1,True,house_19,1.0,1.0,27.76,27.76
50,15.0,3>=family_num>=2,False,house_44,2.0,2.0,46.14,23.07
28,14.3,3>=family_num>=2,False,house_74,1.0,2.0,42.82,21.41
32,14.5,family_num=1,False,house_29,2.0,1.0,44.5,44.5
53,14.8,family_num>3,False,house_77,4.0,4.0,60.0,15.0
0,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
1,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
2,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
68,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
66,0.0,family_num>3,False,None,10.0,4.0,0.0,0.0
65,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
67,0.0,3>=family_num>=2,True,None,9.0,2.0,0.0,0.0
64,0.0,3>=family_num>=2,False,None,9.0,3.0,0.0,0.0
58,0.0,family_num=1,True,None,9.0,1.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
56,0.0,family_num=1,False,None,8.0,1.0,0.0,0.0
51,0.0,3>=family_num>=2,True,None,7.0,3.0,0.0,0.0
27,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
36,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
38,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
47,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,5.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,True,None,4.0,2.0,0.0,0.0
12,0.0,family_num>3,True,None,4.0,4.0,0.0,0.0
13,0.0,family_num=1,False,None,4.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
