,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
66,11.9,family_num>3,True,house_39,1.0,4.0,57.5,14.375
68,15.2,family_num=1,True,house_74,1.0,1.0,42.82,42.82
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
69,18.0,3>=family_num>=2,False,house_4,2.0,3.0,61.7,20.566666666666666
64,12.4,3>=family_num>=2,False,house_65,1.0,3.0,49.07,16.356666666666666
65,16.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
60,15.4,3>=family_num>=2,False,house_10,1.0,2.0,38.05,19.025
61,14.6,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
57,13.8,family_num>3,True,house_85,1.0,4.0,48.7,12.175
2,9.8,3>=family_num>=2,False,house_37,3.0,3.0,58.0,19.333333333333332
56,15.0,family_num=1,False,house_19,1.0,1.0,27.76,27.76
67,10.5,3>=family_num>=2,False,house_57,2.0,2.0,60.1,30.05
59,11.9,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
62,16.4,family_num>3,False,house_54,3.0,4.0,58.54,14.635
58,14.5,family_num=1,False,house_98,3.0,1.0,44.5,44.5
54,17.0,3>=family_num>=2,False,house_44,2.0,2.0,46.14,23.07
52,15.1,3>=family_num>=2,False,house_13,1.0,2.0,38.25,19.125
23,16.0,3>=family_num>=2,False,house_52,2.0,2.0,44.3,22.15
39,16.0,family_num=1,False,house_99,1.0,1.0,44.51,44.51
55,16.0,3>=family_num>=2,False,house_3,3.0,3.0,61.5,20.5
49,17.1,family_num=1,False,house_71,2.0,1.0,42.82,42.82
50,17.0,3>=family_num>=2,False,house_29,2.0,2.0,44.5,22.25
28,13.2,3>=family_num>=2,True,house_94,1.0,2.0,44.4,22.2
27,13.8,family_num>3,False,house_17,2.0,4.0,38.6,9.65
63,16.0,3>=family_num>=2,False,house_77,5.0,2.0,60.0,30.0
53,15.4,family_num>3,False,house_78,3.0,4.0,60.3,15.075
38,15.6,family_num>3,False,house_46,5.0,4.0,44.75,11.1875
24,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
33,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
26,0.0,family_num=1,True,None,5.0,1.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
37,0.0,family_num>3,False,None,5.0,4.0,0.0,0.0
47,0.0,family_num>3,True,None,5.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,4.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,4.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,4.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,True,None,3.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,3.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,3.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,2.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
