,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,15.0,3>=family_num>=2,False,house_28,1.0,2.0,44.3,22.15
1,17.0,family_num=1,False,house_30,1.0,1.0,44.6,44.6
2,11.2,3>=family_num>=2,False,house_65,1.0,3.0,49.07,16.356666666666666
66,9.0,family_num>3,True,house_55,1.0,4.0,59.2,14.8
65,16.0,family_num=1,False,house_26,1.0,1.0,43.5,43.5
67,13.5,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
64,14.3,3>=family_num>=2,False,house_52,1.0,3.0,44.3,14.766666666666666
61,15.0,3>=family_num>=2,False,house_61,1.0,3.0,60.5,20.166666666666668
62,15.2,family_num>3,False,house_7,2.0,4.0,62.3,15.575
58,14.5,family_num=1,False,house_93,2.0,1.0,44.35,44.35
59,16.0,3>=family_num>=2,False,house_87,2.0,2.0,48.9,24.45
23,16.0,3>=family_num>=2,False,house_86,2.0,2.0,48.8,24.4
24,15.0,3>=family_num>=2,False,house_80,2.0,3.0,60.4,20.133333333333333
56,17.0,family_num=1,False,house_29,2.0,1.0,44.5,44.5
55,16.3,3>=family_num>=2,False,house_64,2.0,3.0,48.75,16.25
54,18.0,3>=family_num>=2,False,house_33,1.0,2.0,45.0,22.5
52,16.0,3>=family_num>=2,False,house_31,1.0,2.0,44.7,22.35
33,14.8,3>=family_num>=2,True,house_32,1.0,2.0,44.8,22.4
53,11.8,family_num>3,False,house_57,1.0,4.0,60.1,15.025
50,16.0,3>=family_num>=2,False,house_46,1.0,2.0,44.75,22.375
57,9.8,family_num>3,True,house_48,3.0,4.0,44.5,11.125
47,8.3,family_num>3,True,house_63,2.0,4.0,48.5,12.125
32,15.0,family_num=1,True,house_27,2.0,1.0,44.0,44.0
35,17.4,3>=family_num>=2,False,house_68,2.0,3.0,48.55,16.183333333333334
48,15.0,3>=family_num>=2,False,house_83,2.0,2.0,48.35,24.175
46,16.0,family_num=1,False,house_13,2.0,1.0,38.25,38.25
43,13.8,family_num>3,False,house_51,1.0,5.0,46.1,9.22
40,16.0,3>=family_num>=2,True,house_89,1.0,2.0,49.04,24.52
44,16.0,3>=family_num>=2,False,house_81,1.0,3.0,60.5,20.166666666666668
41,12.0,3>=family_num>=2,False,house_42,1.0,3.0,56.3,18.766666666666666
25,16.6,3>=family_num>=2,False,house_18,1.0,2.0,38.7,19.35
12,12.5,family_num>3,False,house_39,1.0,4.0,57.5,14.375
9,15.4,3>=family_num>=2,False,house_37,1.0,3.0,58.0,19.333333333333332
37,16.2,family_num>3,False,house_40,3.0,4.0,57.8,14.45
