,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,17.2,3>=family_num>=2,False,house_65,1.0,3.0,49.07,16.356666666666666
0,15.0,3>=family_num>=2,False,house_28,1.0,2.0,44.3,22.15
1,17.0,family_num=1,False,house_30,1.0,1.0,44.6,44.6
2,11.6,3>=family_num>=2,False,house_55,1.0,3.0,59.2,19.733333333333334
68,15.2,family_num=1,True,house_26,1.0,1.0,43.5,43.5
63,15.0,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
65,18.0,family_num=1,False,house_33,2.0,1.0,45.0,45.0
61,13.6,3>=family_num>=2,False,house_87,1.0,3.0,48.9,16.3
62,12.9,family_num>3,False,house_61,1.0,4.0,60.5,15.125
60,16.5,3>=family_num>=2,False,house_93,1.0,2.0,44.35,22.175
58,16.5,family_num=1,False,house_32,1.0,1.0,44.8,44.8
59,15.7,3>=family_num>=2,False,house_80,1.0,2.0,60.4,30.2
57,11.8,family_num>3,True,house_86,1.0,4.0,48.8,12.2
56,17.0,family_num=1,False,house_31,1.0,1.0,44.7,44.7
55,16.0,3>=family_num>=2,False,house_5,1.0,3.0,61.9,20.633333333333333
23,14.0,3>=family_num>=2,False,house_89,2.0,2.0,49.04,24.52
54,18.0,3>=family_num>=2,False,house_29,1.0,2.0,44.5,22.25
52,16.0,3>=family_num>=2,False,house_27,1.0,2.0,44.0,22.0
39,16.0,family_num=1,False,house_18,1.0,1.0,38.7,38.7
50,15.0,3>=family_num>=2,False,house_52,1.0,2.0,44.3,22.15
49,15.0,family_num=1,False,house_13,1.0,1.0,38.25,38.25
36,12.9,3>=family_num>=2,False,house_68,1.0,2.0,48.55,24.275
38,11.0,family_num>3,False,house_57,1.0,4.0,60.1,15.025
30,17.0,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
35,16.0,3>=family_num>=2,False,house_7,1.0,3.0,62.3,20.766666666666666
48,18.0,3>=family_num>=2,False,house_63,1.0,2.0,48.5,24.25
45,15.4,3>=family_num>=2,False,house_48,1.0,2.0,44.5,22.25
40,16.0,3>=family_num>=2,True,house_83,1.0,2.0,48.35,24.175
44,15.8,3>=family_num>=2,False,house_46,1.0,3.0,44.75,14.916666666666666
42,17.5,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
12,15.2,family_num>3,False,house_81,1.0,4.0,60.5,15.125
66,0.0,family_num>3,True,None,7.0,4.0,0.0,0.0
67,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
64,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
33,0.0,3>=family_num>=2,True,None,5.0,2.0,0.0,0.0
53,0.0,family_num>3,False,None,5.0,4.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
28,0.0,3>=family_num>=2,True,None,5.0,2.0,0.0,0.0
27,0.0,family_num>3,False,None,5.0,4.0,0.0,0.0
26,0.0,family_num=1,True,None,4.0,1.0,0.0,0.0
37,0.0,family_num>3,False,None,4.0,4.0,0.0,0.0
47,0.0,family_num>3,True,None,4.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,4.0,1.0,0.0,0.0
46,0.0,family_num=1,False,None,4.0,1.0,0.0,0.0
43,0.0,family_num>3,False,None,3.0,5.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
13,0.0,family_num=1,True,None,3.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
