,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,18.0,3>=family_num>=2,False,house_25,1.0,2.0,42.2,21.1
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
66,14.2,family_num>3,False,house_83,1.0,4.0,48.35,12.0875
67,14.0,3>=family_num>=2,True,house_4,1.0,2.0,61.7,30.85
61,15.6,3>=family_num>=2,False,house_51,1.0,3.0,46.1,15.366666666666667
1,17.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
60,13.0,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
2,13.2,3>=family_num>=2,False,house_19,2.0,3.0,27.76,9.253333333333334
68,15.2,family_num=1,False,house_74,2.0,1.0,42.82,42.82
65,16.0,family_num=1,False,house_10,2.0,1.0,38.05,38.05
59,16.0,3>=family_num>=2,False,house_85,1.0,2.0,48.7,24.35
62,14.4,family_num>3,False,house_37,2.0,4.0,58.0,14.5
24,13.1,3>=family_num>=2,False,house_64,1.0,3.0,48.75,16.25
55,15.2,3>=family_num>=2,False,house_52,2.0,3.0,44.3,14.766666666666666
64,15.3,3>=family_num>=2,False,house_99,3.0,3.0,44.51,14.836666666666666
33,11.4,3>=family_num>=2,False,house_54,1.0,2.0,58.54,29.27
63,15.0,3>=family_num>=2,False,house_98,3.0,2.0,44.5,22.25
51,11.6,3>=family_num>=2,True,house_44,2.0,3.0,46.14,15.38
53,11.8,family_num>3,False,house_57,2.0,4.0,60.1,15.025
57,15.6,family_num>3,False,house_29,3.0,4.0,44.5,11.125
56,15.8,family_num=1,False,house_71,3.0,1.0,42.82,42.82
27,14.6,family_num>3,True,house_3,1.0,4.0,61.5,15.375
50,16.0,3>=family_num>=2,False,house_46,2.0,2.0,44.75,22.375
39,16.0,family_num=1,True,house_94,2.0,1.0,44.4,44.4
52,15.1,3>=family_num>=2,False,house_13,2.0,2.0,38.25,19.125
37,14.4,family_num>3,False,house_77,2.0,4.0,60.0,15.0
49,16.0,family_num=1,False,house_17,4.0,1.0,38.6,38.6
12,13.2,family_num>3,True,house_78,2.0,4.0,60.3,15.075
58,0.0,family_num=1,True,None,7.0,1.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
26,0.0,family_num=1,True,None,4.0,1.0,0.0,0.0
36,0.0,3>=family_num>=2,True,None,4.0,2.0,0.0,0.0
38,0.0,family_num>3,True,None,4.0,4.0,0.0,0.0
47,0.0,family_num>3,False,None,4.0,4.0,0.0,0.0
32,0.0,family_num=1,False,None,3.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,3.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,3.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,2.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,2.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,2.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,True,None,2.0,2.0,0.0,0.0
13,0.0,family_num=1,False,None,2.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,1.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,1.0,2.0,0.0,0.0
