,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
2,13.4,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
68,15.2,family_num=1,False,house_25,1.0,1.0,42.2,42.2
65,16.0,family_num=1,False,house_30,2.0,1.0,44.6,44.6
67,15.2,3>=family_num>=2,True,house_19,2.0,2.0,27.76,13.88
64,12.9,3>=family_num>=2,False,house_39,2.0,3.0,57.5,19.166666666666668
63,17.0,3>=family_num>=2,False,house_74,2.0,2.0,42.82,21.41
45,14.9,3>=family_num>=2,False,house_65,2.0,2.0,49.07,24.535
43,16.3,family_num>3,False,house_37,3.0,5.0,58.0,11.6
40,14.4,3>=family_num>=2,False,house_64,3.0,2.0,48.75,24.375
62,16.9,family_num>3,False,house_57,1.0,4.0,60.1,15.025
59,16.0,3>=family_num>=2,False,house_98,1.0,2.0,44.5,22.25
61,14.2,3>=family_num>=2,False,house_99,2.0,3.0,44.51,14.836666666666666
23,16.0,3>=family_num>=2,False,house_52,2.0,2.0,44.3,22.15
24,11.6,3>=family_num>=2,False,house_54,2.0,3.0,58.54,19.513333333333332
57,13.2,family_num>3,False,house_13,2.0,4.0,38.25,9.5625
55,15.2,3>=family_num>=2,False,house_10,2.0,3.0,38.05,12.683333333333332
44,15.4,3>=family_num>=2,False,house_85,2.0,3.0,48.7,16.233333333333334
56,17.0,family_num=1,False,house_29,3.0,1.0,44.5,44.5
41,15.2,3>=family_num>=2,False,house_4,3.0,3.0,61.7,20.566666666666666
25,17.0,3>=family_num>=2,False,house_71,3.0,2.0,42.82,21.41
54,17.0,3>=family_num>=2,False,house_94,1.0,2.0,44.4,22.2
52,12.0,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
33,14.0,3>=family_num>=2,False,house_46,1.0,2.0,44.75,22.375
39,15.0,family_num=1,True,house_17,2.0,1.0,38.6,38.6
53,14.8,family_num>3,False,house_77,2.0,4.0,60.0,15.0
27,14.6,family_num>3,True,house_78,6.0,4.0,60.3,15.075
