,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
67,12.5,3>=family_num>=2,True,house_39,1.0,2.0,57.5,28.75
39,17.0,family_num=1,True,house_30,1.0,1.0,44.6,44.6
62,11.4,family_num>3,False,house_77,1.0,4.0,60.0,15.0
23,17.0,3>=family_num>=2,False,house_4,1.0,2.0,61.7,30.85
1,15.0,family_num=1,False,house_19,1.0,1.0,27.76,27.76
2,12.8,3>=family_num>=2,False,house_98,1.0,3.0,44.5,14.833333333333334
60,17.5,3>=family_num>=2,False,house_94,1.0,2.0,44.4,22.2
56,14.8,family_num=1,False,house_74,1.0,1.0,42.82,42.82
58,12.5,family_num=1,True,house_13,2.0,1.0,38.25,38.25
64,15.9,3>=family_num>=2,False,house_85,2.0,3.0,48.7,16.233333333333334
63,17.0,3>=family_num>=2,False,house_51,2.0,2.0,46.1,23.05
68,13.8,family_num=1,False,house_17,2.0,1.0,38.6,38.6
61,15.2,3>=family_num>=2,False,house_52,3.0,3.0,44.3,14.766666666666666
54,16.0,3>=family_num>=2,False,house_3,3.0,2.0,61.5,30.75
69,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
0,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
66,0.0,family_num>3,False,None,3.0,4.0,0.0,0.0
65,0.0,family_num=1,False,None,3.0,1.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
57,0.0,family_num>3,False,None,3.0,4.0,0.0,0.0
55,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
33,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
53,0.0,family_num>3,False,None,3.0,4.0,0.0,0.0
