,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,16.0,3>=family_num>=2,False,house_94,1.0,2.0,44.4,22.2
1,16.0,family_num=1,False,house_85,1.0,1.0,48.7,48.7
67,16.0,3>=family_num>=2,True,house_78,1.0,2.0,60.3,30.15
64,15.3,3>=family_num>=2,False,house_98,1.0,3.0,44.5,14.833333333333334
65,16.0,family_num=1,False,house_83,2.0,1.0,48.35,48.35
61,14.2,3>=family_num>=2,False,house_99,1.0,3.0,44.51,14.836666666666666
62,11.4,family_num>3,False,house_77,1.0,4.0,60.0,15.0
60,16.5,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
58,17.7,family_num=1,True,house_54,1.0,1.0,58.54,58.54
59,14.2,3>=family_num>=2,False,house_17,1.0,2.0,38.6,19.3
57,14.0,family_num>3,False,house_4,1.0,4.0,61.7,15.425
55,14.6,3>=family_num>=2,False,house_44,1.0,3.0,46.14,15.38
54,17.4,3>=family_num>=2,False,house_57,1.0,2.0,60.1,30.05
52,15.1,3>=family_num>=2,False,house_13,1.0,2.0,38.25,19.125
39,17.0,family_num=1,True,house_10,1.0,1.0,38.05,38.05
33,12.2,3>=family_num>=2,False,house_74,1.0,2.0,42.82,21.41
53,13.8,family_num>3,False,house_46,1.0,4.0,44.75,11.1875
49,17.0,family_num=1,False,house_30,1.0,1.0,44.6,44.6
28,12.4,3>=family_num>=2,False,house_52,1.0,2.0,44.3,22.15
27,16.2,family_num>3,True,house_65,1.0,4.0,49.07,12.2675
51,14.0,3>=family_num>=2,True,house_3,2.0,3.0,61.5,20.5
38,14.8,family_num>3,True,house_37,1.0,4.0,58.0,14.5
30,17.0,3>=family_num>=2,False,house_71,1.0,2.0,42.82,21.41
37,13.2,family_num>3,False,house_39,2.0,4.0,57.5,14.375
35,16.4,3>=family_num>=2,False,house_51,2.0,3.0,46.1,15.366666666666667
48,18.0,3>=family_num>=2,False,house_25,3.0,2.0,42.2,21.1
40,13.8,3>=family_num>=2,False,house_19,4.0,2.0,27.76,13.88
69,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
2,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
68,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
66,0.0,family_num>3,False,None,10.0,4.0,0.0,0.0
63,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,9.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,9.0,3.0,0.0,0.0
56,0.0,family_num=1,False,None,9.0,1.0,0.0,0.0
50,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
26,0.0,family_num=1,True,None,7.0,1.0,0.0,0.0
36,0.0,3>=family_num>=2,True,None,7.0,2.0,0.0,0.0
47,0.0,family_num>3,False,None,7.0,4.0,0.0,0.0
32,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
46,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,6.0,5.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
12,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
13,0.0,family_num=1,False,None,6.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
