,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,14.2,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
65,17.1,family_num=1,False,house_74,1.0,1.0,42.82,42.82
0,15.0,3>=family_num>=2,False,house_30,2.0,2.0,44.6,22.3
63,17.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
60,15.4,3>=family_num>=2,False,house_10,1.0,2.0,38.05,19.025
23,16.0,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
64,12.4,3>=family_num>=2,False,house_65,2.0,3.0,49.07,16.356666666666666
68,15.8,family_num=1,False,house_98,3.0,1.0,44.5,44.5
62,16.9,family_num>3,False,house_57,2.0,4.0,60.1,15.025
24,13.0,3>=family_num>=2,False,house_44,2.0,3.0,46.14,15.38
54,16.0,3>=family_num>=2,False,house_99,2.0,2.0,44.51,22.255
52,16.5,3>=family_num>=2,False,house_85,1.0,2.0,48.7,24.35
33,13.0,3>=family_num>=2,False,house_52,1.0,2.0,44.3,22.15
55,15.8,3>=family_num>=2,False,house_54,2.0,3.0,58.54,19.513333333333332
36,16.0,3>=family_num>=2,True,house_94,1.0,2.0,44.4,22.2
50,16.0,3>=family_num>=2,False,house_46,2.0,2.0,44.75,22.375
37,16.2,family_num>3,False,house_4,1.0,4.0,61.7,15.425
27,14.2,family_num>3,True,house_77,2.0,4.0,60.0,15.0
30,16.0,3>=family_num>=2,False,house_29,1.0,2.0,44.5,22.25
48,13.4,3>=family_num>=2,False,house_17,1.0,2.0,38.6,19.3
43,15.2,family_num>3,False,house_78,1.0,5.0,60.3,12.059999999999999
35,15.0,3>=family_num>=2,False,house_3,2.0,3.0,61.5,20.5
28,15.2,3>=family_num>=2,False,house_19,3.0,2.0,27.76,13.88
12,12.5,family_num>3,True,house_39,1.0,4.0,57.5,14.375
46,16.7,family_num=1,False,house_71,2.0,1.0,42.82,42.82
44,16.8,3>=family_num>=2,False,house_37,1.0,3.0,58.0,19.333333333333332
32,16.0,family_num=1,False,house_13,3.0,1.0,38.25,38.25
