,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,12.2,3>=family_num>=2,False,house_85,1.0,3.0,48.7,16.233333333333334
0,16.0,3>=family_num>=2,False,house_83,1.0,2.0,48.35,24.175
1,16.0,family_num=1,False,house_13,1.0,1.0,38.25,38.25
2,14.8,3>=family_num>=2,False,house_94,1.0,3.0,44.4,14.799999999999999
68,15.8,family_num=1,True,house_99,1.0,1.0,44.51,44.51
66,11.3,family_num>3,True,house_77,1.0,4.0,60.0,15.0
65,15.0,family_num=1,False,house_98,1.0,1.0,44.5,44.5
67,14.0,3>=family_num>=2,False,house_46,1.0,2.0,44.75,22.375
64,14.9,3>=family_num>=2,False,house_51,1.0,3.0,46.1,15.366666666666667
63,15.0,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
61,14.2,3>=family_num>=2,False,house_17,1.0,3.0,38.6,12.866666666666667
62,14.4,family_num>3,False,house_65,1.0,4.0,49.07,12.2675
60,17.5,3>=family_num>=2,False,house_52,1.0,2.0,44.3,22.15
58,18.0,family_num=1,False,house_74,1.0,1.0,42.82,42.82
59,10.1,3>=family_num>=2,False,house_57,1.0,2.0,60.1,30.05
57,15.2,family_num>3,True,house_10,1.0,4.0,38.05,9.5125
56,15.8,family_num=1,False,house_71,1.0,1.0,42.82,42.82
55,17.0,3>=family_num>=2,False,house_78,1.0,3.0,60.3,20.099999999999998
54,16.6,3>=family_num>=2,False,house_54,1.0,2.0,58.54,29.27
39,17.0,family_num=1,False,house_30,1.0,1.0,44.6,44.6
33,16.2,3>=family_num>=2,True,house_25,1.0,2.0,42.2,21.1
50,16.7,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
28,15.2,3>=family_num>=2,True,house_19,1.0,2.0,27.76,13.88
27,15.2,family_num>3,False,house_39,1.0,4.0,57.5,14.375
53,14.8,family_num>3,False,house_37,2.0,4.0,58.0,14.5
49,18.0,family_num=1,False,house_29,2.0,1.0,44.5,44.5
38,13.7,family_num>3,False,house_3,5.0,4.0,61.5,15.375
47,14.4,family_num>3,True,house_4,6.0,4.0,61.7,15.425
23,0.0,3>=family_num>=2,False,None,9.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,9.0,3.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
26,0.0,family_num=1,True,None,7.0,1.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
37,0.0,family_num>3,False,None,7.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,7.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,6.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,6.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,6.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
