,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
0,16.0,3>=family_num>=2,False,house_83,1.0,2.0,48.35,24.175
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
2,11.8,3>=family_num>=2,False,house_51,1.0,3.0,46.1,15.366666666666667
67,13.0,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
69,16.2,3>=family_num>=2,False,house_39,2.0,3.0,57.5,19.166666666666668
65,17.1,family_num=1,False,house_74,2.0,1.0,42.82,42.82
58,16.5,family_num=1,False,house_30,1.0,1.0,44.6,44.6
64,15.9,3>=family_num>=2,False,house_85,2.0,3.0,48.7,16.233333333333334
68,15.0,family_num=1,True,house_19,3.0,1.0,27.76,27.76
63,18.0,3>=family_num>=2,False,house_64,2.0,2.0,48.75,24.375
56,15.0,family_num=1,False,house_98,1.0,1.0,44.5,44.5
53,11.8,family_num>3,False,house_57,1.0,4.0,60.1,15.025
61,15.2,3>=family_num>=2,False,house_52,3.0,3.0,44.3,14.766666666666666
33,15.0,3>=family_num>=2,True,house_99,1.0,2.0,44.51,22.255
62,12.4,family_num>3,False,house_44,3.0,4.0,46.14,11.535
39,17.0,family_num=1,False,house_10,1.0,1.0,38.05,38.05
50,14.6,3>=family_num>=2,False,house_13,1.0,2.0,38.25,19.125
60,17.5,3>=family_num>=2,False,house_46,4.0,2.0,44.75,22.375
47,14.4,family_num>3,True,house_4,1.0,4.0,61.7,15.425
49,18.0,family_num=1,False,house_29,2.0,1.0,44.5,44.5
28,13.3,3>=family_num>=2,True,house_71,1.0,2.0,42.82,21.41
26,15.0,family_num=1,True,house_94,1.0,1.0,44.4,44.4
9,15.4,3>=family_num>=2,False,house_37,1.0,3.0,58.0,19.333333333333332
8,16.7,3>=family_num>=2,False,house_54,1.0,2.0,58.54,29.27
48,13.4,3>=family_num>=2,False,house_17,4.0,2.0,38.6,19.3
66,0.0,family_num>3,True,None,10.0,4.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
57,0.0,family_num>3,True,None,8.0,4.0,0.0,0.0
55,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
27,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
38,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,5.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
46,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,5.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,True,None,4.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,4.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,4.0,1.0,0.0,0.0
