,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
2,11.8,3>=family_num>=2,False,house_51,1.0,3.0,46.1,15.366666666666667
58,16.5,family_num=1,True,house_30,1.0,1.0,44.6,44.6
64,12.4,3>=family_num>=2,False,house_65,1.0,3.0,49.07,16.356666666666666
61,17.6,3>=family_num>=2,False,house_64,2.0,3.0,48.75,16.25
59,13.4,3>=family_num>=2,False,house_19,1.0,2.0,27.76,13.88
23,17.0,3>=family_num>=2,False,house_74,1.0,2.0,42.82,21.41
24,15.6,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
62,16.4,family_num>3,False,house_54,3.0,4.0,58.54,14.635
54,16.0,3>=family_num>=2,False,house_99,2.0,2.0,44.51,22.255
49,16.0,family_num=1,False,house_85,1.0,1.0,48.7,48.7
50,17.0,3>=family_num>=2,False,house_98,2.0,2.0,44.5,22.25
27,14.6,family_num>3,True,house_3,1.0,4.0,61.5,15.375
37,13.4,family_num>3,False,house_44,1.0,4.0,46.14,11.535
47,11.8,family_num>3,False,house_46,1.0,4.0,44.75,11.1875
30,16.0,3>=family_num>=2,False,house_37,1.0,2.0,58.0,29.0
45,16.0,3>=family_num>=2,False,house_29,1.0,2.0,44.5,22.25
42,17.5,3>=family_num>=2,True,house_71,1.0,2.0,42.82,21.41
12,12.1,family_num>3,True,house_57,1.0,4.0,60.1,15.025
25,14.6,3>=family_num>=2,False,house_13,1.0,2.0,38.25,19.125
8,14.0,3>=family_num>=2,False,house_78,1.0,2.0,60.3,30.15
