,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
68,15.0,family_num=1,True,house_19,2.0,1.0,27.76,27.76
1,18.0,family_num=1,False,house_25,2.0,1.0,42.2,42.2
65,15.0,family_num=1,False,house_98,3.0,1.0,44.5,44.5
57,14.0,family_num>3,True,house_4,1.0,4.0,61.7,15.425
23,16.0,3>=family_num>=2,False,house_85,1.0,2.0,48.7,24.35
54,18.0,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
58,12.5,family_num=1,False,house_13,3.0,1.0,38.25,38.25
56,15.8,family_num=1,False,house_71,3.0,1.0,42.82,42.82
27,14.2,family_num>3,False,house_37,1.0,4.0,58.0,14.5
37,13.2,family_num>3,False,house_39,1.0,4.0,57.5,14.375
44,14.0,3>=family_num>=2,False,house_3,1.0,3.0,61.5,20.5
41,15.0,3>=family_num>=2,False,house_78,1.0,3.0,60.3,20.099999999999998
40,13.0,3>=family_num>=2,True,house_52,1.0,2.0,44.3,22.15
25,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
69,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
0,0.0,3>=family_num>=2,False,None,10.0,2.0,0.0,0.0
2,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
66,0.0,family_num>3,True,None,10.0,4.0,0.0,0.0
67,0.0,3>=family_num>=2,False,None,9.0,2.0,0.0,0.0
64,0.0,3>=family_num>=2,False,None,9.0,3.0,0.0,0.0
63,0.0,3>=family_num>=2,False,None,9.0,2.0,0.0,0.0
61,0.0,3>=family_num>=2,False,None,9.0,3.0,0.0,0.0
62,0.0,family_num>3,False,None,9.0,4.0,0.0,0.0
60,0.0,3>=family_num>=2,False,None,9.0,2.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
24,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
55,0.0,3>=family_num>=2,False,None,8.0,3.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
39,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
33,0.0,3>=family_num>=2,True,None,7.0,2.0,0.0,0.0
53,0.0,family_num>3,False,None,7.0,4.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,7.0,3.0,0.0,0.0
50,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
49,0.0,family_num=1,False,None,7.0,1.0,0.0,0.0
28,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
26,0.0,family_num=1,True,None,6.0,1.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
38,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
47,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,5.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,5.0,5.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,4.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,4.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,4.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
