,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
68,15.2,family_num=1,False,house_74,1.0,1.0,42.82,42.82
69,14.2,3>=family_num>=2,False,house_83,1.0,3.0,48.35,16.116666666666667
1,18.0,family_num=1,False,house_25,1.0,1.0,42.2,42.2
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
65,16.0,family_num=1,False,house_10,2.0,1.0,38.05,38.05
64,12.4,3>=family_num>=2,False,house_65,1.0,3.0,49.07,16.356666666666666
60,17.5,3>=family_num>=2,False,house_30,1.0,2.0,44.6,22.3
61,17.0,3>=family_num>=2,False,house_4,1.0,3.0,61.7,20.566666666666666
24,13.1,3>=family_num>=2,False,house_64,1.0,3.0,48.75,16.25
67,16.5,3>=family_num>=2,True,house_85,2.0,2.0,48.7,24.35
56,15.0,family_num=1,False,house_98,1.0,1.0,44.5,44.5
62,16.9,family_num>3,False,house_57,2.0,4.0,60.1,15.025
54,16.0,3>=family_num>=2,False,house_99,2.0,2.0,44.51,22.255
63,15.0,3>=family_num>=2,False,house_52,3.0,2.0,44.3,22.15
39,17.0,family_num=1,True,house_19,1.0,1.0,27.76,27.76
50,15.0,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
59,16.0,3>=family_num>=2,False,house_94,3.0,2.0,44.4,22.2
26,14.0,family_num=1,True,house_13,1.0,1.0,38.25,38.25
27,14.2,family_num>3,True,house_37,1.0,4.0,58.0,14.5
53,10.8,family_num>3,False,house_39,2.0,4.0,57.5,14.375
48,17.0,3>=family_num>=2,False,house_46,1.0,2.0,44.75,22.375
35,14.0,3>=family_num>=2,False,house_54,1.0,3.0,58.54,19.513333333333332
45,16.0,3>=family_num>=2,False,house_29,1.0,2.0,44.5,22.25
41,15.0,3>=family_num>=2,False,house_78,1.0,3.0,60.3,20.099999999999998
44,15.4,3>=family_num>=2,False,house_77,3.0,3.0,60.0,20.0
9,17.5,3>=family_num>=2,False,house_3,2.0,3.0,61.5,20.5
49,16.0,family_num=1,False,house_17,7.0,1.0,38.6,38.6
