tenant_ids,choose_u,group_id,priority,choose_house_id,wait_turn,IWT,family_members_num,house_size,avg_area
69,14.2,3>=family_num>=2,False,house_51,1.0,1.0,3.0,46.1,15.366666666666667
0,16.0,3>=family_num>=2,False,house_83,1.0,1.0,2.0,48.35,24.175
1,18.0,family_num=1,False,house_25,1.0,1.0,1.0,42.2,42.2
2,10.8,3>=family_num>=2,False,house_39,1.0,1.0,3.0,57.5,19.166666666666668
66,13.1,family_num>3,True,house_74,2.0,1.0,4.0,42.82,10.705
65,16.0,family_num=1,False,house_30,2.0,2.0,1.0,44.6,44.6
64,12.4,3>=family_num>=2,False,house_65,2.0,2.0,3.0,49.07,16.356666666666666
61,16.2,3>=family_num>=2,False,house_10,1.0,1.0,3.0,38.05,12.683333333333332
67,16.5,3>=family_num>=2,False,house_98,3.0,2.0,2.0,44.5,22.25
62,16.9,family_num>3,False,house_57,2.0,2.0,4.0,60.1,15.025
60,11.8,3>=family_num>=2,False,house_19,2.0,2.0,2.0,27.76,13.88
59,11.9,3>=family_num>=2,False,house_64,2.0,2.0,2.0,48.75,24.375
24,17.4,3>=family_num>=2,False,house_4,2.0,2.0,3.0,61.7,20.566666666666666
58,14.5,family_num=1,False,house_99,3.0,2.0,1.0,44.51,44.51
56,15.0,family_num=1,False,house_13,3.0,3.0,1.0,38.25,38.25
52,16.5,3>=family_num>=2,False,house_85,2.0,2.0,2.0,48.7,24.35
57,14.0,family_num>3,True,house_3,4.0,3.0,4.0,61.5,15.375
54,17.0,3>=family_num>=2,False,house_94,3.0,2.0,2.0,44.4,22.2
39,18.0,family_num=1,False,house_29,3.0,2.0,1.0,44.5,44.5
53,13.8,family_num>3,False,house_52,3.0,3.0,4.0,44.3,11.075
50,15.0,3>=family_num>=2,False,house_44,3.0,3.0,2.0,46.14,23.07
28,14.4,3>=family_num>=2,True,house_46,3.0,3.0,2.0,44.75,22.375
33,14.4,3>=family_num>=2,True,house_17,4.0,3.0,2.0,38.6,19.3
26,13.2,family_num=1,True,house_71,3.0,3.0,1.0,42.82,42.82
38,16.2,family_num>3,False,house_77,3.0,3.0,4.0,60.0,15.0
37,15.2,family_num>3,False,house_78,4.0,4.0,4.0,60.3,15.075
47,12.3,family_num>3,True,house_37,5.0,5.0,4.0,58.0,14.5
68,0.0,family_num=1,True,None,10.0,1.0,1.0,0.0,0.0
63,0.0,3>=family_num>=2,False,None,10.0,2.0,2.0,0.0,0.0
23,0.0,3>=family_num>=2,False,None,9.0,2.0,2.0,0.0,0.0
55,0.0,3>=family_num>=2,False,None,9.0,3.0,3.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,8.0,3.0,3.0,0.0,0.0
49,0.0,family_num=1,False,None,8.0,3.0,1.0,0.0,0.0
27,0.0,family_num>3,False,None,8.0,4.0,4.0,0.0,0.0
36,0.0,3>=family_num>=2,False,None,7.0,3.0,2.0,0.0,0.0
32,0.0,family_num=1,True,None,7.0,5.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,7.0,7.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,7.0,7.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,7.0,7.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,7.0,7.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,6.0,6.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,6.0,6.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,True,None,6.0,6.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,6.0,6.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,6.0,6.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,6.0,6.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,6.0,6.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,6.0,6.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,6.0,6.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,6.0,6.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,6.0,6.0,2.0,0.0,0.0
