,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
68,15.0,family_num=1,False,house_19,2.0,1.0,27.76,27.76
63,17.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
24,14.6,3>=family_num>=2,False,house_85,1.0,3.0,48.7,16.233333333333334
54,18.0,3>=family_num>=2,False,house_64,1.0,2.0,48.75,24.375
61,17.0,3>=family_num>=2,False,house_4,2.0,3.0,61.7,20.566666666666666
56,16.0,family_num=1,False,house_99,2.0,1.0,44.51,44.51
51,15.5,3>=family_num>=2,True,house_52,1.0,3.0,44.3,14.766666666666666
62,16.9,family_num>3,False,house_57,3.0,4.0,60.1,15.025
50,16.0,3>=family_num>=2,False,house_46,2.0,2.0,44.75,22.375
39,14.6,family_num=1,True,house_54,2.0,1.0,58.54,58.54
27,14.2,family_num>3,True,house_37,1.0,4.0,58.0,14.5
32,16.0,family_num=1,False,house_94,1.0,1.0,44.4,44.4
46,16.0,family_num=1,False,house_98,1.0,1.0,44.5,44.5
12,13.2,family_num>3,True,house_78,1.0,4.0,60.3,15.075
25,16.0,3>=family_num>=2,False,house_3,1.0,2.0,61.5,30.75
