,choose_u,group_id,priority,choose_house_id,wait_turn,family_members_num,house_size,avg_area
69,16.2,3>=family_num>=2,False,house_39,1.0,3.0,57.5,19.166666666666668
0,15.0,3>=family_num>=2,False,house_51,1.0,2.0,46.1,23.05
65,16.0,family_num=1,False,house_83,1.0,1.0,48.35,48.35
63,18.0,3>=family_num>=2,False,house_65,1.0,2.0,49.07,24.535
58,18.0,family_num=1,True,house_4,2.0,1.0,61.7,61.7
64,14.5,3>=family_num>=2,False,house_57,2.0,3.0,60.1,20.033333333333335
51,16.1,3>=family_num>=2,True,house_85,1.0,3.0,48.7,16.233333333333334
49,17.0,family_num=1,False,house_30,1.0,1.0,44.6,44.6
61,13.2,3>=family_num>=2,False,house_37,3.0,3.0,58.0,19.333333333333332
26,12.2,family_num=1,True,house_74,1.0,1.0,42.82,42.82
62,14.2,family_num>3,False,house_3,4.0,4.0,61.5,15.375
23,14.6,3>=family_num>=2,False,house_54,3.0,2.0,58.54,29.27
24,15.6,3>=family_num>=2,False,house_77,4.0,3.0,60.0,20.0
46,16.0,family_num=1,False,house_98,1.0,1.0,44.5,44.5
40,13.8,3>=family_num>=2,False,house_19,1.0,2.0,27.76,13.88
42,16.5,3>=family_num>=2,True,house_46,1.0,2.0,44.75,22.375
25,16.0,3>=family_num>=2,False,house_44,1.0,2.0,46.14,23.07
55,17.0,3>=family_num>=2,False,house_78,6.0,3.0,60.3,20.099999999999998
1,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
2,0.0,3>=family_num>=2,False,None,10.0,3.0,0.0,0.0
68,0.0,family_num=1,False,None,10.0,1.0,0.0,0.0
66,0.0,family_num>3,False,None,10.0,4.0,0.0,0.0
67,0.0,3>=family_num>=2,True,None,9.0,2.0,0.0,0.0
60,0.0,3>=family_num>=2,False,None,9.0,2.0,0.0,0.0
59,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
57,0.0,family_num>3,False,None,8.0,4.0,0.0,0.0
56,0.0,family_num=1,False,None,8.0,1.0,0.0,0.0
54,0.0,3>=family_num>=2,False,None,8.0,2.0,0.0,0.0
52,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
39,0.0,family_num=1,True,None,7.0,1.0,0.0,0.0
33,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
53,0.0,family_num>3,False,None,7.0,4.0,0.0,0.0
50,0.0,3>=family_num>=2,False,None,7.0,2.0,0.0,0.0
28,0.0,3>=family_num>=2,False,None,6.0,2.0,0.0,0.0
27,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
36,0.0,3>=family_num>=2,True,None,6.0,2.0,0.0,0.0
38,0.0,family_num>3,True,None,6.0,4.0,0.0,0.0
37,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
47,0.0,family_num>3,False,None,6.0,4.0,0.0,0.0
32,0.0,family_num=1,False,None,5.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,5.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,5.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,5.0,5.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,4.0,3.0,0.0,0.0
12,0.0,family_num>3,True,None,4.0,4.0,0.0,0.0
13,0.0,family_num=1,False,None,4.0,1.0,0.0,0.0
9,0.0,3>=family_num>=2,False,None,3.0,3.0,0.0,0.0
8,0.0,3>=family_num>=2,False,None,3.0,2.0,0.0,0.0
