tenant_ids,choose_u,group_id,priority,choose_house_id,wait_turn,IWT,family_members_num,house_size,avg_area
68,15.2,family_num=1,True,house_25,1.0,1.0,1.0,42.2,42.2
2,10.8,3>=family_num>=2,False,house_39,1.0,1.0,3.0,57.5,19.166666666666668
66,14.2,family_num>3,True,house_83,1.0,1.0,4.0,48.35,12.0875
69,14.2,3>=family_num>=2,False,house_51,1.0,1.0,3.0,46.1,15.366666666666667
64,17.0,3>=family_num>=2,False,house_4,1.0,1.0,3.0,61.7,20.566666666666666
0,16.4,3>=family_num>=2,False,house_65,2.0,2.0,2.0,49.07,24.535
67,16.6,3>=family_num>=2,False,house_10,1.0,1.0,2.0,38.05,19.025
65,15.0,family_num=1,False,house_98,3.0,2.0,1.0,44.5,44.5
61,13.2,3>=family_num>=2,False,house_37,2.0,2.0,3.0,58.0,19.333333333333332
63,16.0,3>=family_num>=2,False,house_85,2.0,2.0,2.0,48.7,24.35
57,10.2,family_num>3,True,house_64,1.0,1.0,4.0,48.75,12.1875
58,16.5,family_num=1,False,house_30,2.0,2.0,1.0,44.6,44.6
62,16.9,family_num>3,False,house_57,3.0,2.0,4.0,60.1,15.025
59,11.8,3>=family_num>=2,False,house_44,2.0,2.0,2.0,46.14,23.07
24,13.9,3>=family_num>=2,False,house_52,2.0,2.0,3.0,44.3,14.766666666666666
54,16.6,3>=family_num>=2,False,house_54,2.0,2.0,2.0,58.54,29.27
53,15.4,family_num>3,False,house_3,2.0,2.0,4.0,61.5,15.375
55,12.2,3>=family_num>=2,False,house_46,3.0,3.0,3.0,44.75,14.916666666666666
39,17.0,family_num=1,False,house_19,2.0,2.0,1.0,27.76,27.76
50,17.0,3>=family_num>=2,False,house_74,2.0,2.0,2.0,42.82,21.41
49,17.0,family_num=1,False,house_94,2.0,2.0,1.0,44.4,44.4
28,15.8,3>=family_num>=2,True,house_13,1.0,1.0,2.0,38.25,19.125
47,13.8,family_num>3,True,house_77,2.0,2.0,4.0,60.0,15.0
36,17.7,3>=family_num>=2,False,house_29,2.0,2.0,2.0,44.5,22.25
38,15.6,family_num>3,False,house_78,2.0,2.0,4.0,60.3,15.075
23,16.0,3>=family_num>=2,False,house_71,4.0,2.0,2.0,42.82,21.41
56,15.0,family_num=1,False,house_17,4.0,2.0,1.0,38.6,38.6
52,15.5,3>=family_num>=2,False,house_99,4.0,1.0,2.0,44.51,22.255
1,0.0,family_num=1,False,None,7.0,1.0,1.0,0.0,0.0
60,0.0,3>=family_num>=2,False,None,6.0,1.0,2.0,0.0,0.0
33,0.0,3>=family_num>=2,True,None,4.0,4.0,2.0,0.0,0.0
51,0.0,3>=family_num>=2,False,None,4.0,4.0,3.0,0.0,0.0
27,0.0,family_num>3,False,None,3.0,3.0,4.0,0.0,0.0
26,0.0,family_num=1,True,None,3.0,1.0,1.0,0.0,0.0
37,0.0,family_num>3,False,None,3.0,3.0,4.0,0.0,0.0
32,0.0,family_num=1,True,None,2.0,2.0,1.0,0.0,0.0
30,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
35,0.0,3>=family_num>=2,False,None,2.0,2.0,3.0,0.0,0.0
48,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
46,0.0,family_num=1,False,None,2.0,2.0,1.0,0.0,0.0
45,0.0,3>=family_num>=2,False,None,2.0,2.0,2.0,0.0,0.0
43,0.0,family_num>3,False,None,2.0,2.0,5.0,0.0,0.0
40,0.0,3>=family_num>=2,True,None,1.0,1.0,2.0,0.0,0.0
44,0.0,3>=family_num>=2,False,None,1.0,1.0,3.0,0.0,0.0
41,0.0,3>=family_num>=2,False,None,1.0,1.0,3.0,0.0,0.0
25,0.0,3>=family_num>=2,False,None,1.0,1.0,2.0,0.0,0.0
42,0.0,3>=family_num>=2,False,None,1.0,1.0,2.0,0.0,0.0
12,0.0,family_num>3,False,None,1.0,1.0,4.0,0.0,0.0
13,0.0,family_num=1,True,None,1.0,1.0,1.0,0.0,0.0
